batch,time_point,replicate,DSB,repeat,allele,combo,Counts,Uncuttable_Combo_Counts,Fold_of_Uncuttable,Percent_of_Uncuttable,Inverse_Fold_NO_CUT_over_Counts,Percent_of_Counts_plus_NO_CUT
8,0,1,DSB2,SSA,CHRIV_L06_2,C_to_D,1,1624,6.157635467980296e-4,0.06157635467980296,1624,0.06153846153846154
8,0,1,DSB2,SSA,CHRIV_L12_2,C_to_D,4,1624,0.0024630541871921183,0.24630541871921183,406,0.2457002457002457
8,0,1,DSB2,SSA,CHRIV_L15_2,C_to_D,3,1624,0.0018472906403940886,0.18472906403940886,541.3333333333334,0.18438844499078058
8,0,1,DSB2,SSA,CHRVII_L06,C_to_D,3,1624,0.0018472906403940886,0.18472906403940886,541.3333333333334,0.18438844499078058
8,0,1,DSB2,SSA,CHRXV_L01,C_to_D,1,1624,6.157635467980296e-4,0.06157635467980296,1624,0.06153846153846154
8,0,1,DSB2,SSA,CHRXV_L04,C_to_D,1,1624,6.157635467980296e-4,0.06157635467980296,1624,0.06153846153846154
8,0,1,DSB2,SSA,COMMON,C_to_D,6435,1624,3.9624384236453203,396.24384236453204,0.2523698523698524,79.8486164536543
8,0,1,DSB2,SSA,NO_CUT,C_to_D,1624,1624,1,100,1,50
8,0,1,TRANS,INTACT,CHRIII_L02,A_to_D,26,65,0.4,40,2.5,28.571428571428573
8,0,1,TRANS,INTACT,CHRIII_L02,C_to_B,2,8,0.25,25,4,20
8,0,1,TRANS,INTACT,CHRIII_L03,A_to_D,15,65,0.23076923076923078,23.076923076923077,4.333333333333333,18.75
8,0,1,TRANS,INTACT,CHRIII_L04,A_to_D,52,65,0.8,80,1.25,44.44444444444444
8,0,1,TRANS,INTACT,CHRIV_L01,A_to_D,28,65,0.4307692307692308,43.07692307692308,2.3214285714285716,30.107526881720432
8,0,1,TRANS,INTACT,CHRIV_L03,A_to_D,27,65,0.4153846153846154,41.53846153846154,2.4074074074074074,29.347826086956523
8,0,1,TRANS,INTACT,CHRIV_L06_2,A_to_D,30,65,0.46153846153846156,46.15384615384615,2.1666666666666665,31.57894736842105
8,0,1,TRANS,INTACT,CHRIV_L10_2,A_to_D,34,65,0.5230769230769231,52.30769230769231,1.911764705882353,34.343434343434346
8,0,1,TRANS,INTACT,CHRIV_L12_2,A_to_D,39,65,0.6,60,1.6666666666666667,37.5
8,0,1,TRANS,INTACT,CHRIV_L13,A_to_D,12,65,0.18461538461538463,18.46153846153846,5.416666666666667,15.584415584415584
8,0,1,TRANS,INTACT,CHRIV_L15_2,A_to_D,20,65,0.3076923076923077,30.76923076923077,3.25,23.529411764705884
8,0,1,TRANS,INTACT,CHRIV_L15_2,C_to_B,2,8,0.25,25,4,20
8,0,1,TRANS,INTACT,CHRVII_990K,A_to_D,17,65,0.26153846153846155,26.153846153846153,3.823529411764706,20.73170731707317
8,0,1,TRANS,INTACT,CHRVII_L03,A_to_D,17,65,0.26153846153846155,26.153846153846153,3.823529411764706,20.73170731707317
8,0,1,TRANS,INTACT,CHRVII_L06,A_to_D,32,65,0.49230769230769234,49.23076923076923,2.03125,32.98969072164948
8,0,1,TRANS,INTACT,CHRVII_L09,A_to_D,29,65,0.4461538461538462,44.61538461538461,2.2413793103448274,30.851063829787233
8,0,1,TRANS,INTACT,CHRXII_L01,A_to_D,18,65,0.27692307692307694,27.692307692307693,3.611111111111111,21.686746987951807
8,0,1,TRANS,INTACT,CHRXII_L05,A_to_D,24,65,0.36923076923076925,36.92307692307692,2.7083333333333335,26.96629213483146
8,0,1,TRANS,INTACT,CHRXII_L07,A_to_D,32,65,0.49230769230769234,49.23076923076923,2.03125,32.98969072164948
8,0,1,TRANS,INTACT,CHRXII_L12,A_to_D,36,65,0.5538461538461539,55.38461538461539,1.8055555555555556,35.64356435643565
8,0,1,TRANS,INTACT,CHRXV_L01,A_to_D,46,65,0.7076923076923077,70.76923076923077,1.4130434782608696,41.44144144144144
8,0,1,TRANS,INTACT,CHRXV_L15,A_to_D,16,65,0.24615384615384617,24.615384615384617,4.0625,19.753086419753085
8,0,1,TRANS,INTACT,CHRXV_L17_2,A_to_D,27,65,0.4153846153846154,41.53846153846154,2.4074074074074074,29.347826086956523
8,0,1,TRANS,INTACT,CHRXV_L18_1PERCENT_CONTROL,A_to_D,4,65,0.06153846153846154,6.153846153846154,16.25,5.797101449275362
8,0,1,TRANS,INTACT,COMMON,C_to_B,422,8,52.75,5275,0.018957345971563982,98.13953488372093
8,0,1,TRANS,INTACT,NO_CUT,A_to_D,65,65,1,100,1,50
8,0,1,TRANS,INTACT,NO_CUT,C_to_B,8,8,1,100,1,50
8,0,1,TRANS,SSA,CHRIII_L02,A_to_D,4,17,0.23529411764705882,23.529411764705884,4.25,19.047619047619047
8,0,1,TRANS,SSA,CHRIII_L02,C_to_B,1,3,0.3333333333333333,33.333333333333336,3,25
8,0,1,TRANS,SSA,CHRIII_L04,A_to_D,4,17,0.23529411764705882,23.529411764705884,4.25,19.047619047619047
8,0,1,TRANS,SSA,CHRIV_L01,A_to_D,3,17,0.17647058823529413,17.647058823529413,5.666666666666667,15
8,0,1,TRANS,SSA,CHRIV_L03,A_to_D,5,17,0.29411764705882354,29.41176470588235,3.4,22.727272727272727
8,0,1,TRANS,SSA,CHRIV_L06_2,A_to_D,4,17,0.23529411764705882,23.529411764705884,4.25,19.047619047619047
8,0,1,TRANS,SSA,CHRIV_L12_2,A_to_D,6,17,0.35294117647058826,35.294117647058826,2.8333333333333335,26.08695652173913
8,0,1,TRANS,SSA,CHRIV_L13,A_to_D,3,17,0.17647058823529413,17.647058823529413,5.666666666666667,15
8,0,1,TRANS,SSA,CHRIV_L15_2,A_to_D,2,17,0.11764705882352941,11.764705882352942,8.5,10.526315789473685
8,0,1,TRANS,SSA,CHRVII_990K,A_to_D,2,17,0.11764705882352941,11.764705882352942,8.5,10.526315789473685
8,0,1,TRANS,SSA,CHRVII_L03,A_to_D,3,17,0.17647058823529413,17.647058823529413,5.666666666666667,15
8,0,1,TRANS,SSA,CHRVII_L06,A_to_D,11,17,0.6470588235294118,64.70588235294117,1.5454545454545454,39.285714285714285
8,0,1,TRANS,SSA,CHRVII_L09,A_to_D,2,17,0.11764705882352941,11.764705882352942,8.5,10.526315789473685
8,0,1,TRANS,SSA,CHRXII_L01,A_to_D,1,17,0.058823529411764705,5.882352941176471,17,5.555555555555555
8,0,1,TRANS,SSA,CHRXII_L05,A_to_D,6,17,0.35294117647058826,35.294117647058826,2.8333333333333335,26.08695652173913
8,0,1,TRANS,SSA,CHRXII_L07,A_to_D,6,17,0.35294117647058826,35.294117647058826,2.8333333333333335,26.08695652173913
8,0,1,TRANS,SSA,CHRXII_L12,A_to_D,11,17,0.6470588235294118,64.70588235294117,1.5454545454545454,39.285714285714285
8,0,1,TRANS,SSA,CHRXV_L01,A_to_D,3,17,0.17647058823529413,17.647058823529413,5.666666666666667,15
8,0,1,TRANS,SSA,CHRXV_L15,A_to_D,2,17,0.11764705882352941,11.764705882352942,8.5,10.526315789473685
8,0,1,TRANS,SSA,CHRXV_L17_2,A_to_D,8,17,0.47058823529411764,47.05882352941177,2.125,32
8,0,1,TRANS,SSA,COMMON,C_to_B,97,3,32.333333333333336,3233.3333333333335,0.030927835051546393,97
8,0,1,TRANS,SSA,NO_CUT,A_to_D,17,17,1,100,1,50
8,0,1,TRANS,SSA,NO_CUT,C_to_B,3,3,1,100,1,50
8,180,1,DSB1,INTACT,CHRIII_L02,A_to_B,4458,11814,0.3773489080751651,37.73489080751651,2.6500672947510093,27.396755162241888
8,180,1,DSB1,INTACT,CHRIII_L03,A_to_B,17067,11814,1.4446419502285424,144.46419502285423,0.6922130427140095,59.094214189259375
8,180,1,DSB1,INTACT,CHRIII_L04,A_to_B,17488,11814,1.4802776367022177,148.02776367022176,0.6755489478499542,59.68193297385844
8,180,1,DSB1,INTACT,CHRIV_L01,A_to_B,6459,11814,0.5467242254951752,54.67242254951752,1.8290757083139806,35.347233623378756
8,180,1,DSB1,INTACT,CHRIV_L03,A_to_B,14814,11814,1.2539360081259523,125.39360081259522,0.7974888618874038,55.63316809373592
8,180,1,DSB1,INTACT,CHRIV_L06_2,A_to_B,9638,11814,0.8158117487726426,81.58117487726426,1.225772981946462,44.92821182174156
8,180,1,DSB1,INTACT,CHRIV_L10_2,A_to_B,7560,11814,0.6399187404773997,63.99187404773997,1.5626984126984127,39.02136884484361
8,180,1,DSB1,INTACT,CHRIV_L12_2,A_to_B,8425,11814,0.713136956153716,71.3136956153716,1.4022551928783382,41.62755076831859
8,180,1,DSB1,INTACT,CHRIV_L13,A_to_B,6711,11814,0.5680548501777553,56.80548501777552,1.7603933839964239,36.22672064777328
8,180,1,DSB1,INTACT,CHRIV_L15_2,A_to_B,5442,11814,0.4606399187404774,46.06399187404774,2.1708930540242557,31.536856745479835
8,180,1,DSB1,INTACT,CHRVII_990K,A_to_B,4919,11814,0.4163704079905197,41.637040799051974,2.401707664159382,29.396999940237855
8,180,1,DSB1,INTACT,CHRVII_L03,A_to_B,3982,11814,0.3370577281191806,33.70577281191807,2.9668508287292816,25.20891364902507
8,180,1,DSB1,INTACT,CHRVII_L06,A_to_B,17018,11814,1.4404943287624852,144.04943287624852,0.6942061346809261,59.02469478357381
8,180,1,DSB1,INTACT,CHRVII_L09,A_to_B,10134,11814,0.8577958354494667,85.77958354494668,1.1657785671995264,46.17277200656096
8,180,1,DSB1,INTACT,CHRXII_L01,A_to_B,6259,11814,0.5297951582867784,52.97951582867784,1.8875219683655535,34.63177115033476
8,180,1,DSB1,INTACT,CHRXII_L05,A_to_B,6652,11814,0.5630607753512782,56.30607753512781,1.776007215874925,36.022961117729885
8,180,1,DSB1,INTACT,CHRXII_L07,A_to_B,9162,11814,0.7755205688166582,77.55205688166582,1.289456450556647,43.67848970251716
8,180,1,DSB1,INTACT,CHRXII_L12,A_to_B,25576,11814,2.164889114609785,216.4889114609785,0.4619174225836722,68.40331639475795
8,180,1,DSB1,INTACT,CHRXV_L01,A_to_B,19659,11814,1.664042661249365,166.40426612493653,0.6009461315428049,62.46306357830522
8,180,1,DSB1,INTACT,CHRXV_L04,A_to_B,11,11814,9.31098696461825e-4,0.0931098696461825,1074,0.09302325581395349
8,180,1,DSB1,INTACT,CHRXV_L15,A_to_B,10683,11814,0.904266124936516,90.4266124936516,1.1058691378826173,47.48633151086812
8,180,1,DSB1,INTACT,CHRXV_L17_2,A_to_B,9245,11814,0.7825461317081429,78.2546131708143,1.277879935100054,43.900470107792394
8,180,1,DSB1,INTACT,CHRXV_L18_1PERCENT_CONTROL,A_to_B,1318,11814,0.11156255290333503,11.156255290333503,8.963581183611533,10.036551934206518
8,180,1,DSB1,INTACT,COMMON,A_to_B,24,11814,0.002031488065007618,0.2031488065007618,492.25,0.20273694880892043
8,180,1,DSB1,INTACT,NO_CUT,A_to_B,11814,11814,1,100,1,50
8,180,1,DSB1,SSA,CHRIII_L02,A_to_B,25254,127246,0.1984659635666347,19.846596356663472,5.038647342995169,16.56
8,180,1,DSB1,SSA,CHRIII_L03,A_to_B,81255,127246,0.6385662417679141,63.856624176791414,1.5660082456464217,38.97103611013856
8,180,1,DSB1,SSA,CHRIII_L04,A_to_B,53064,127246,0.4170190025619666,41.70190025619666,2.3979722599125584,29.42931617769397
8,180,1,DSB1,SSA,CHRIV_L01,A_to_B,41666,127246,0.32744447762601575,32.744447762601574,3.053952863245812,24.667282371885953
8,180,1,DSB1,SSA,CHRIV_L03,A_to_B,77241,127246,0.6070210458481996,60.702104584819956,1.6473893398583654,37.77306136820434
8,180,1,DSB1,SSA,CHRIV_L06_2,A_to_B,53336,127246,0.41915659431337726,41.91565943133772,2.385743212839358,29.535612630273228
8,180,1,DSB1,SSA,CHRIV_L10_2,A_to_B,35991,127246,0.2828458261949295,28.28458261949295,3.5354949848573254,22.048310125768054
8,180,1,DSB1,SSA,CHRIV_L12_2,A_to_B,33400,127246,0.2624836930041023,26.24836930041023,3.809760479041916,20.79105611095203
8,180,1,DSB1,SSA,CHRIV_L13,A_to_B,32377,127246,0.2544441475567012,25.44441475567012,3.9301355900793773,20.283417803198788
8,180,1,DSB1,SSA,CHRIV_L15_2,A_to_B,33552,127246,0.26367822957106707,26.367822957106707,3.7925011921793037,20.865931168298115
8,180,1,DSB1,SSA,CHRVII_990K,A_to_B,26341,127246,0.2070084717790736,20.70084717790736,4.8307201700770666,17.1505400847728
8,180,1,DSB1,SSA,CHRVII_L03,A_to_B,24310,127246,0.19104726278232714,19.104726278232715,5.234306869600987,16.040275541713953
8,180,1,DSB1,SSA,CHRVII_L06,A_to_B,95233,127246,0.7484164531694513,74.84164531694513,1.3361544842649082,42.805388373734154
8,180,1,DSB1,SSA,CHRVII_L09,A_to_B,63017,127246,0.49523757131854834,49.52375713185483,2.0192329054064775,33.12099567440858
8,180,1,DSB1,SSA,CHRXII_L01,A_to_B,39101,127246,0.3072866730584851,30.728667305848514,3.2542901716068644,23.505683901723504
8,180,1,DSB1,SSA,CHRXII_L05,A_to_B,24443,127246,0.19209248227842132,19.20924822784213,5.205825798797202,16.113890921556607
8,180,1,DSB1,SSA,CHRXII_L07,A_to_B,36781,127246,0.2890542728258649,28.905427282586487,3.459557923928115,22.423747309894104
8,180,1,DSB1,SSA,CHRXII_L12,A_to_B,114316,127246,0.8983858038759568,89.83858038759568,1.113107526505476,47.323668457787235
8,180,1,DSB1,SSA,CHRXV_L01,A_to_B,164758,127246,1.294799050657781,129.4799050657781,0.772320615690892,56.423199682196135
8,180,1,DSB1,SSA,CHRXV_L04,A_to_B,63,127246,4.951039718340852e-4,0.049510397183408515,2019.7777777777778,0.049485896519491944
8,180,1,DSB1,SSA,CHRXV_L15,A_to_B,31676,127246,0.24893513352089652,24.893513352089652,4.017110746306352,19.93179043807654
8,180,1,DSB1,SSA,CHRXV_L17_2,A_to_B,53538,127246,0.4207440705405278,42.07440705405278,2.3767417535208635,29.61434640233649
8,180,1,DSB1,SSA,CHRXV_L18_1PERCENT_CONTROL,A_to_B,9409,127246,0.07394338525376043,7.394338525376043,13.523860133914337,6.885221909187369
8,180,1,DSB1,SSA,COMMON,A_to_B,85,127246,6.679974223158292e-4,0.06679974223158291,1497.0117647058823,0.066755149963481
8,180,1,DSB1,SSA,NO_CUT,A_to_B,127246,127246,1,100,1,50
8,180,1,DSB2,INTACT,CHRIII_L02,C_to_D,31,5283,0.005867878099564641,0.5867878099564642,170.41935483870967,0.5833646970267219
8,180,1,DSB2,INTACT,CHRIII_L03,C_to_D,147,5283,0.027825099375354913,2.782509937535491,35.93877551020408,2.707182320441989
8,180,1,DSB2,INTACT,CHRIII_L04,C_to_D,25,5283,0.00473215975771342,0.47321597577134206,211.32,0.47098718914845517
8,180,1,DSB2,INTACT,CHRIV_L01,C_to_D,22,5283,0.00416430058678781,0.416430058678781,240.13636363636363,0.41470311027332707
8,180,1,DSB2,INTACT,CHRIV_L03,C_to_D,14,5283,0.0026500094643195156,0.26500094643195155,377.35714285714283,0.2643005474797055
8,180,1,DSB2,INTACT,CHRIV_L06_2,C_to_D,24,5283,0.004542873367404884,0.4542873367404884,220.125,0.4522328999434709
8,180,1,DSB2,INTACT,CHRIV_L10_2,C_to_D,4,5283,7.571455612341472e-4,0.07571455612341473,1320.75,0.07565727255532438
8,180,1,DSB2,INTACT,CHRIV_L12_2,C_to_D,128,5283,0.02422865795949271,2.422865795949271,41.2734375,2.3655516540380708
8,180,1,DSB2,INTACT,CHRIV_L13,C_to_D,8,5283,0.0015142911224682945,0.15142911224682945,660.375,0.1512001512001512
8,180,1,DSB2,INTACT,CHRIV_L15_2,C_to_D,63,5283,0.01192504258943782,1.192504258943782,83.85714285714286,1.1784511784511784
8,180,1,DSB2,INTACT,CHRVII_990K,C_to_D,13,5283,0.0024607230740109785,0.24607230740109787,406.38461538461536,0.24546827794561935
8,180,1,DSB2,INTACT,CHRVII_L03,C_to_D,76,5283,0.014385765663448798,1.4385765663448797,69.51315789473684,1.4181750326553462
8,180,1,DSB2,INTACT,CHRVII_L06,C_to_D,21,5283,0.003975014196479273,0.3975014196479273,251.57142857142858,0.39592760180995473
8,180,1,DSB2,INTACT,CHRVII_L09,C_to_D,7,5283,0.0013250047321597578,0.13250047321597577,754.7142857142857,0.1323251417769376
8,180,1,DSB2,INTACT,CHRXII_L01,C_to_D,1,5283,1.892863903085368e-4,0.01892863903085368,5283,0.018925056775170326
8,180,1,DSB2,INTACT,CHRXII_L05,C_to_D,33,5283,0.006246450880181715,0.6246450880181715,160.0909090909091,0.6207674943566591
8,180,1,DSB2,INTACT,CHRXII_L07,C_to_D,30,5283,0.0056785917092561046,0.5678591709256104,176.1,0.564652738565782
8,180,1,DSB2,INTACT,CHRXII_L12,C_to_D,14,5283,0.0026500094643195156,0.26500094643195155,377.35714285714283,0.2643005474797055
8,180,1,DSB2,INTACT,CHRXV_L01,C_to_D,1,5283,1.892863903085368e-4,0.01892863903085368,5283,0.018925056775170326
8,180,1,DSB2,INTACT,CHRXV_L04,C_to_D,56,5283,0.010600037857278062,1.0600037857278062,94.33928571428571,1.0488855590934631
8,180,1,DSB2,INTACT,CHRXV_L15,C_to_D,16,5283,0.003028582244936589,0.3028582244936589,330.1875,0.30194376297414605
8,180,1,DSB2,INTACT,CHRXV_L17_2,C_to_D,4,5283,7.571455612341472e-4,0.07571455612341473,1320.75,0.07565727255532438
8,180,1,DSB2,INTACT,CHRXV_L18_1PERCENT_CONTROL,C_to_D,3,5283,5.678591709256105e-4,0.05678591709256105,1761,0.056753688989784334
8,180,1,DSB2,INTACT,COMMON,C_to_D,527722,5283,99.89059246640167,9989.059246640167,0.010010952736478677,99.0088273093123
8,180,1,DSB2,INTACT,NO_CUT,C_to_D,5283,5283,1,100,1,50
8,180,1,DSB2,SSA,CHRIII_L02,C_to_D,68,34704,0.001959428307976026,0.19594283079760258,510.3529411764706,0.19555964569193604
8,180,1,DSB2,SSA,CHRIII_L03,C_to_D,508,34704,0.014638082065467958,1.4638082065467957,68.31496062992126,1.4426899920481655
8,180,1,DSB2,SSA,CHRIII_L04,C_to_D,105,34704,0.003025587828492393,0.30255878284923926,330.51428571428573,0.30164612600189605
8,180,1,DSB2,SSA,CHRIV_L01,C_to_D,54,34704,0.0015560165975103733,0.15560165975103735,642.6666666666666,0.15535991714137753
8,180,1,DSB2,SSA,CHRIV_L03,C_to_D,41,34704,0.001181420009220839,0.1181420009220839,846.439024390244,0.1180025903007627
8,180,1,DSB2,SSA,CHRIV_L06_2,C_to_D,91,34704,0.0026221761180267402,0.26221761180267406,381.3626373626374,0.2615318292858169
8,180,1,DSB2,SSA,CHRIV_L10_2,C_to_D,14,34704,4.0341171046565235e-4,0.04034117104656524,2478.8571428571427,0.040324903508266605
8,180,1,DSB2,SSA,CHRIV_L12_2,C_to_D,365,34704,0.01051751959428308,1.051751959428308,95.07945205479452,1.0408052696113377
8,180,1,DSB2,SSA,CHRIV_L13,C_to_D,34,34704,9.79714153988013e-4,0.09797141539880129,1020.7058823529412,0.09787552536127583
8,180,1,DSB2,SSA,CHRIV_L15_2,C_to_D,148,34704,0.0042646380820654676,0.4264638082065468,234.48648648648648,0.4246528176288305
8,180,1,DSB2,SSA,CHRVII_990K,C_to_D,59,34704,0.0017000922083909636,0.17000922083909636,588.2033898305085,0.16972068003336882
8,180,1,DSB2,SSA,CHRVII_L03,C_to_D,297,34704,0.008558091286307055,0.8558091286307054,116.84848484848484,0.848547184366161
8,180,1,DSB2,SSA,CHRVII_L06,C_to_D,87,34704,0.0025069156293222685,0.25069156293222683,398.8965517241379,0.25006467189790466
8,180,1,DSB2,SSA,CHRVII_L09,C_to_D,12,34704,3.4578146611341634e-4,0.034578146611341634,2892,0.034566194262011754
8,180,1,DSB2,SSA,CHRXII_L01,C_to_D,1,34704,2.8815122176118026e-5,0.002881512217611803,34704,0.0028814291888776835
8,180,1,DSB2,SSA,CHRXII_L05,C_to_D,98,34704,0.0028238819732595666,0.28238819732595666,354.1224489795918,0.28159301189586805
8,180,1,DSB2,SSA,CHRXII_L07,C_to_D,146,34704,0.004207007837713232,0.4207007837713232,237.6986301369863,0.41893830703012913
8,180,1,DSB2,SSA,CHRXII_L12,C_to_D,68,34704,0.001959428307976026,0.19594283079760258,510.3529411764706,0.19555964569193604
8,180,1,DSB2,SSA,CHRXV_L01,C_to_D,7,34704,2.0170585523282618e-4,0.02017058552328262,4957.714285714285,0.02016651781855896
8,180,1,DSB2,SSA,CHRXV_L04,C_to_D,212,34704,0.006108805901337022,0.6108805901337022,163.69811320754718,0.6071714973078245
8,180,1,DSB2,SSA,CHRXV_L15,C_to_D,87,34704,0.0025069156293222685,0.25069156293222683,398.8965517241379,0.25006467189790466
8,180,1,DSB2,SSA,CHRXV_L17_2,C_to_D,16,34704,4.610419548178884e-4,0.046104195481788846,2169,0.04608294930875576
8,180,1,DSB2,SSA,CHRXV_L18_1PERCENT_CONTROL,C_to_D,33,34704,9.508990318118949e-4,0.09508990318118948,1051.6363636363637,0.09499956818378098
8,180,1,DSB2,SSA,COMMON,C_to_D,1155167,34704,33.28627823881973,3328.627823881973,0.03004240945248609,97.0833813077216
8,180,1,DSB2,SSA,NO_CUT,C_to_D,34704,34704,1,100,1,50
8,180,1,TRANS,INTACT,CHRIII_L02,A_to_D,396,363,1.0909090909090908,109.0909090909091,0.9166666666666666,52.17391304347826
8,180,1,TRANS,INTACT,CHRIII_L02,C_to_B,4,58,0.06896551724137931,6.896551724137931,14.5,6.451612903225806
8,180,1,TRANS,INTACT,CHRIII_L03,A_to_D,698,363,1.9228650137741048,192.28650137741047,0.5200573065902578,65.78699340245052
8,180,1,TRANS,INTACT,CHRIII_L03,C_to_B,1,58,0.017241379310344827,1.7241379310344827,58,1.694915254237288
8,180,1,TRANS,INTACT,CHRIII_L04,A_to_D,1106,363,3.046831955922865,304.6831955922865,0.3282097649186257,75.28931245745405
8,180,1,TRANS,INTACT,CHRIV_L01,A_to_D,946,363,2.606060606060606,260.6060606060606,0.38372093023255816,72.26890756302521
8,180,1,TRANS,INTACT,CHRIV_L03,A_to_D,1529,363,4.212121212121212,421.2121212121212,0.23741007194244604,80.81395348837209
8,180,1,TRANS,INTACT,CHRIV_L06_2,A_to_D,945,363,2.603305785123967,260.3305785123967,0.38412698412698415,72.24770642201835
8,180,1,TRANS,INTACT,CHRIV_L10_2,A_to_D,709,363,1.953168044077135,195.3168044077135,0.5119887165021156,66.13805970149254
8,180,1,TRANS,INTACT,CHRIV_L12_2,A_to_D,528,363,1.4545454545454546,145.45454545454547,0.6875,59.25925925925926
8,180,1,TRANS,INTACT,CHRIV_L12_2,C_to_B,1,58,0.017241379310344827,1.7241379310344827,58,1.694915254237288
8,180,1,TRANS,INTACT,CHRIV_L13,A_to_D,697,363,1.9201101928374655,192.01101928374655,0.5208034433285509,65.75471698113208
8,180,1,TRANS,INTACT,CHRIV_L15_2,A_to_D,689,363,1.8980716253443526,189.80716253443526,0.5268505079825835,65.49429657794677
8,180,1,TRANS,INTACT,CHRIV_L15_2,C_to_B,4,58,0.06896551724137931,6.896551724137931,14.5,6.451612903225806
8,180,1,TRANS,INTACT,CHRVII_990K,A_to_D,579,363,1.5950413223140496,159.50413223140495,0.6269430051813472,61.46496815286624
8,180,1,TRANS,INTACT,CHRVII_L03,A_to_D,443,363,1.2203856749311295,122.03856749311295,0.8194130925507901,54.96277915632754
8,180,1,TRANS,INTACT,CHRVII_L03,C_to_B,1,58,0.017241379310344827,1.7241379310344827,58,1.694915254237288
8,180,1,TRANS,INTACT,CHRVII_L06,A_to_D,1815,363,5,500,0.2,83.33333333333333
8,180,1,TRANS,INTACT,CHRVII_L09,A_to_D,1691,363,4.658402203856749,465.8402203856749,0.21466587817859256,82.3271665043817
8,180,1,TRANS,INTACT,CHRXII_L01,A_to_D,582,363,1.603305785123967,160.3305785123967,0.6237113402061856,61.58730158730159
8,180,1,TRANS,INTACT,CHRXII_L05,A_to_D,495,363,1.3636363636363635,136.36363636363637,0.7333333333333333,57.69230769230769
8,180,1,TRANS,INTACT,CHRXII_L07,A_to_D,506,363,1.393939393939394,139.3939393939394,0.717391304347826,58.22784810126582
8,180,1,TRANS,INTACT,CHRXII_L12,A_to_D,2855,363,7.865013774104683,786.5013774104683,0.12714535901926444,88.7197016780609
8,180,1,TRANS,INTACT,CHRXV_L01,A_to_D,5302,363,14.606060606060606,1460.6060606060605,0.06846473029045644,93.59223300970874
8,180,1,TRANS,INTACT,CHRXV_L04,A_to_D,3,363,0.008264462809917356,0.8264462809917356,121,0.819672131147541
8,180,1,TRANS,INTACT,CHRXV_L15,A_to_D,412,363,1.1349862258953167,113.49862258953168,0.8810679611650486,53.16129032258065
8,180,1,TRANS,INTACT,CHRXV_L17_2,A_to_D,947,363,2.608815426997245,260.8815426997245,0.3833157338965153,72.29007633587786
8,180,1,TRANS,INTACT,CHRXV_L18_1PERCENT_CONTROL,A_to_D,25,363,0.06887052341597796,6.887052341597796,14.52,6.443298969072165
8,180,1,TRANS,INTACT,COMMON,A_to_D,1,363,0.0027548209366391185,0.27548209366391185,363,0.27472527472527475
8,180,1,TRANS,INTACT,COMMON,C_to_B,9081,58,156.56896551724137,15656.896551724138,0.006386961788349301,99.3653572600941
8,180,1,TRANS,INTACT,NO_CUT,A_to_D,363,363,1,100,1,50
8,180,1,TRANS,INTACT,NO_CUT,C_to_B,58,58,1,100,1,50
8,180,1,TRANS,SSA,CHRIII_L02,A_to_D,2267,1284,1.7655763239875388,176.5576323987539,0.5663872959858844,63.84117150098564
8,180,1,TRANS,SSA,CHRIII_L02,C_to_B,10,190,0.05263157894736842,5.2631578947368425,19,5
8,180,1,TRANS,SSA,CHRIII_L03,A_to_D,3719,1284,2.896417445482866,289.6417445482866,0.34525410056466793,74.33539876074356
8,180,1,TRANS,SSA,CHRIII_L03,C_to_B,13,190,0.06842105263157895,6.842105263157895,14.615384615384615,6.403940886699507
8,180,1,TRANS,SSA,CHRIII_L04,A_to_D,5291,1284,4.120716510903427,412.0716510903427,0.2426762426762427,80.471482889733835
8,180,1,TRANS,SSA,CHRIII_L04,C_to_B,1,190,0.005263157894736842,0.5263157894736842,190,0.5235602094240838
8,180,1,TRANS,SSA,CHRIV_L01,A_to_D,6280,1284,4.890965732087228,489.09657320872276,0.20445859872611466,83.02485457429931
8,180,1,TRANS,SSA,CHRIV_L03,A_to_D,10287,1284,8.011682242990654,801.1682242990654,0.12481773111694372,88.90329271454499
8,180,1,TRANS,SSA,CHRIV_L03,C_to_B,1,190,0.005263157894736842,0.5263157894736842,190,0.5235602094240838
8,180,1,TRANS,SSA,CHRIV_L06_2,A_to_D,6206,1284,4.833333333333333,483.3333333333333,0.20689655172413793,82.85714285714286
8,180,1,TRANS,SSA,CHRIV_L06_2,C_to_B,2,190,0.010526315789473684,1.0526315789473684,95,1.0416666666666667
8,180,1,TRANS,SSA,CHRIV_L10_2,A_to_D,3808,1284,2.965732087227414,296.5732087227414,0.33718487394957986,74.78397486252946
8,180,1,TRANS,SSA,CHRIV_L10_2,C_to_B,1,190,0.005263157894736842,0.5263157894736842,190,0.5235602094240838
8,180,1,TRANS,SSA,CHRIV_L12_2,A_to_D,2770,1284,2.1573208722741435,215.73208722741433,0.4635379061371841,68.32757770103602
8,180,1,TRANS,SSA,CHRIV_L12_2,C_to_B,5,190,0.02631578947368421,2.6315789473684212,38,2.5641025641025643
8,180,1,TRANS,SSA,CHRIV_L13,A_to_D,4615,1284,3.594236760124611,359.42367601246104,0.27822318526543877,78.23359891507035
8,180,1,TRANS,SSA,CHRIV_L13,C_to_B,1,190,0.005263157894736842,0.5263157894736842,190,0.5235602094240838
